1.2858284E0	4.0950560E-1	-5.8523000E-3
1.2858284E0	7.3534800E-1	-2.0167000E-1
1.2858284E0	2.2836840E0	-2.3776000E-2
2.3089580E0	2.8991800E-2	2.0875000E-5
2.3089580E0	9.0036460E-2	-1.9330000E-3
2.3089580E0	1.6167822E-1	7.8899000E-3
2.3089580E0	2.5730940E-1	-3.8111000E-2
2.3089580E0	4.0950560E-1	2.9194000E-2
2.3089580E0	7.3534800E-1	-1.7083000E-1
2.3089580E0	2.2836840E0	-6.4210000E-2
7.1706620E0	2.8991800E-2	-2.4220000E-6
7.1706620E0	9.0036460E-2	1.7713000E-4
7.1706620E0	1.6167822E-1	-1.2261000E-3
7.1706620E0	2.5730940E-1	4.3263000E-3
7.1706620E0	4.0950560E-1	-4.9452000E-3
7.1706620E0	7.3534800E-1	2.9023000E-2
7.1706620E0	2.2836840E0	9.0639000E-3
2	3	1
1.0636726E-1	4.0754000E-2	6.9474000E-9
1.0636726E-1	1.3110600E-1	7.5046000E-7
1.0636726E-1	2.5730000E-1	7.3953000E-6
1.0636726E-1	5.0500000E-1	-4.1652000E-6
1.0636726E-1	1.6245800E0	-5.8163000E-7
3.3465960E-1	4.0754000E-2	2.2140000E-8
3.3465960E-1	1.3110600E-1	-3.2547000E-6
3.3465960E-1	2.5730000E-1	7.9617000E-5
3.3465960E-1	5.0500000E-1	7.9320000E-4
3.3465960E-1	1.6245800E0	-1.5446000E-4
6.1995380E-1	4.0754000E-2	-1.4097000E-7
6.1995380E-1	1.3110600E-1	2.7655000E-5
6.1995380E-1	2.5730000E-1	-2.1527000E-4
6.1995380E-1	5.0500000E-1	-4.3039000E-4
6.1995380E-1	1.6245800E0	5.2623000E-3
1.0529274E0	4.0754000E-2	3.8886000E-7
1.0529274E0	1.3110600E-1	-7.1835000E-5
1.0529274E0	2.5730000E-1	2.5785000E-4
1.0529274E0	5.0500000E-1	-2.9306000E-3
1.0529274E0	1.6245800E0	-1.7903000E-2
1.9505386E0	4.0754000E-2	-8.9910000E-7
1.9505386E0	1.3110600E-1	5.3073000E-5
1.9505386E0	2.5730000E-1	-8.3272000E-4
1.9505386E0	5.0500000E-1	4.6246000E-4
1.9505386E0	1.6245800E0	2.2633000E-2
6.1369100E0	4.0754000E-2	3.8345000E-7
6.1369100E0	1.3110600E-1	-3.6940000E-5
6.1369100E0	2.5730000E-1	3.4617000E-4
6.1369100E0	5.0500000E-1	1.9967000E-4
6.1369100E0	1.6245800E0	-2.6393000E-3
2	3	2
1.2796506E-1	4.0754000E-2	-4.0536000E-9
1.2796506E-1	1.3110600E-1	-1.7982000E-7
1.2796506E-1	2.5730000E-1	-5.1825000E-6
1.2796506E-1	5.0500000E-1	-4.7154000E-6
1.2796506E-1	1.6245800E0	2.0601000E-5
4.1166580E-1	4.0754000E-2	6.8696000E-8
4.1166580E-1	1.3110600E-1	-6.0596000E-6
4.1166580E-1	2.5730000E-1	4.2907000E-6
4.1166580E-1	5.0500000E-1	-6.8160000E-4
4.1166580E-1	1.6245800E0	-1.1323000E-3
8.0793960E-1	4.0754000E-2	-1.1178000E-7
8.0793960E-1	1.3110600E-1	8.9889000E-6
8.0793960E-1	2.5730000E-1	-1.2998000E-5
8.0793960E-1	5.0500000E-1	1.2185000E-3
8.0793960E-1	1.6245800E0	-1.1006000E-3
1.5856706E0	4.0754000E-2	-1.0733000E-7
1.5856706E0	1.3110600E-1	2.5238000E-5
1.5856706E0	2.5730000E-1	1.3136000E-4
1.5856706E0	5.0500000E-1	1.7177000E-3
1.5856706E0	1.6245800E0	1.3172000E-2
5.1011300E0	4.0754000E-2	-1.5619000E-8
5.1011300E0	1.3110600E-1	2.2448000E-7
5.1011300E0	2.5730000E-1	-1.3567000E-5
5.1011300E0	5.0500000E-1	3.9927000E-4
5.1011300E0	1.6245800E0	-3.7655000E-3
4	3	1
1.6070918E-1	5.1182020E-2	9.1954000E-11
1.6070918E-1	1.7192866E-1	1.1493000E-7
1.6070918E-1	3.8509080E-1	1.8529000E-6
1.6070918E-1	1.2935818E0	-9.7310000E-7
5.3984800E-1	5.1182020E-2	5.4066000E-8
5.3984800E-1	1.7192866E-1	-1.8084000E-6
5.3984800E-1	3.8509080E-1	1.0220000E-4
5.3984800E-1	1.2935818E0	4.7630000E-4
1.2091670E0	5.1182020E-2	-1.1291000E-7
1.2091670E0	1.7192866E-1	3.8033000E-6
1.2091670E0	3.8509080E-1	-2.0316000E-4
1.2091670E0	1.2935818E0	-1.0683000E-3
4.0617860E0	5.1182020E-2	8.7796000E-8
4.0617860E0	1.7192866E-1	-3.2771000E-6
4.0617860E0	3.8509080E-1	1.4315000E-4
4.0617860E0	1.2935818E0	9.0319000E-4
4	3	2
1.6070918E-1	5.1182020E-2	-3.0972000E-11
1.6070918E-1	1.7192866E-1	7.8287000E-8
1.6070918E-1	3.8509080E-1	8.2543000E-7
1.6070918E-1	1.2935818E0	-3.5421000E-7
5.3984800E-1	5.1182020E-2	3.5193000E-8
5.3984800E-1	1.7192866E-1	-1.6597000E-6
5.3984800E-1	3.8509080E-1	6.3939000E-5
5.3984800E-1	1.2935818E0	1.7580000E-4
1.2091670E0	5.1182020E-2	-6.5851000E-8
1.2091670E0	1.7192866E-1	2.8504000E-6
1.2091670E0	3.8509080E-1	-1.2341000E-4
1.2091670E0	1.2935818E0	-5.0273000E-4
4.0617860E0	5.1182020E-2	4.3398000E-8
4.0617860E0	1.7192866E-1	-1.7695000E-6
4.0617860E0	3.8509080E-1	8.3563000E-5
4.0617860E0	1.2935818E0	5.2728000E-4
